,1,368,0,137,62,193,157,TARGET
652,38,83849.01,2,3,1,2,3,0
653,42,95829.87,2,3,1,1,3,0
654,23,119106.66,2,3,1,99,3,0
655,32,80292.96,2,3,1,3,3,0
656,23,94784.61,2,3,1,99,3,0
657,23,121691.04,2,3,1,1,3,0
658,35,147039.69,2,3,1,3,3,0
659,25,117310.979016494,2,3,1,3,3,0
660,25,106809.6,2,3,1,99,3,0
661,36,117310.979016494,2,3,1,99,3,0
662,32,96138.12,2,3,1,1,3,0
663,40,109428.78,17,0,0,99,0,0
664,24,66846.72,2,3,1,2,3,0
665,24,117310.979016494,2,3,1,99,3,0
666,30,39021.87,7,3,1,1,3,0
667,26,87850.32,2,3,1,99,3,0
668,34,76417.53,2,6,1,2,6,0
669,51,113696.82,2,3,1,99,3,0
670,36,95510.49,2,3,1,1,3,0
671,30,68610.66,2,3,1,1,3,0
672,24,117310.979016494,2,3,1,3,3,0
673,32,124070.1,2,3,1,3,3,0
674,45,23559.15,2,3,1,1,3,0
675,55,117310.979016494,2,3,1,99,3,0
676,23,117310.979016494,2,3,1,99,3,0
677,38,117310.979016494,2,3,1,99,3,0
678,40,117310.979016494,2,3,1,99,3,0
679,47,43500.96,2,3,1,99,3,0
680,23,95729.85,2,3,1,3,3,0
681,45,117310.979016494,2,3,1,3,3,0
682,23,60021.21,2,3,1,3,3,0
683,36,19546.5,2,3,1,1,3,0
684,28,59889.21,2,3,1,2,3,0
685,36,28205.67,2,3,1,1,3,0
686,23,36162.15,2,3,1,99,3,0
687,29,108659.43,2,3,1,2,3,0
688,23,117310.979016494,2,3,1,2,3,0
689,25,63015.72,2,3,1,3,3,0
690,44,86188.17,2,6,1,3,3,0
691,48,162146.61,2,3,1,99,3,0
692,23,83053.14,2,3,1,99,3,0
693,25,647160.72,2,3,1,99,3,0
694,27,104032.53,2,3,1,3,3,0
695,24,47335.98,2,3,1,3,3,0
696,44,117310.979016494,2,3,1,1,3,0
697,36,176361.87,2,3,1,99,3,0
698,23,117310.979016494,2,3,1,99,3,0
699,23,112709.19,2,3,1,99,3,0
700,54,54614.13,2,3,1,3,3,1
701,40,63359.46,2,3,1,99,3,0
702,23,42495.66,2,3,1,99,3,0
703,84,117310.979016494,2,6,1,2,3,0
704,74,55837.71,2,3,1,99,3,0
705,23,68016.72,2,3,1,99,3,0
706,45,117310.979016494,2,6,1,2,6,0
707,23,148532.61,2,3,1,99,3,0
708,23,97791.18,2,3,1,99,3,0
709,23,72868.89,2,3,1,3,3,0
710,27,54073.74,2,3,1,3,3,0
711,23,46868.1,2,3,1,99,3,0
712,38,108463.23,2,6,1,2,3,0
713,53,117310.979016494,2,3,1,1,3,0
714,25,153147.84,2,3,1,3,3,0
715,30,91470.66,2,3,1,1,3,0
716,24,40498.26,2,3,1,3,3,0
717,43,75207.09,2,3,1,99,3,1
718,27,117310.979016494,2,3,1,3,3,0
719,70,186867.63,2,3,1,99,3,1
720,47,109737.84,2,3,1,1,3,0
721,45,126878.64,2,3,1,99,3,0
722,23,96973.86,2,3,1,99,3,0
723,26,107481.51,2,3,1,99,3,0
724,23,68272.05,2,3,1,99,3,0
725,27,72557.76,2,3,1,3,3,0
726,23,72186.15,2,3,1,3,3,0
727,26,87899.88,2,3,1,99,3,0
728,29,117310.979016494,2,3,1,2,3,0
729,24,125299.38,2,3,1,3,3,0
730,37,117310.979016494,2,3,1,1,3,0
731,23,104298.45,2,3,1,3,3,0
732,38,107352.0,2,3,1,99,3,1
733,23,66245.79,2,3,1,99,3,0
734,78,94628.88,2,6,1,2,3,0
735,23,126516.57,2,3,1,99,3,0
736,27,55318.92,2,3,1,3,3,0
737,23,96571.53,2,3,1,2,3,0
738,30,94124.22,2,6,1,1,3,0
739,23,421804.32,2,3,1,1,3,0
740,25,52307.64,2,3,1,3,3,0
741,55,90552.18,2,3,1,99,3,0
742,25,202105.98,2,3,1,3,3,0
743,23,86974.53,2,3,1,3,3,0
744,23,31210.98,2,3,1,3,3,0
745,25,114371.28,2,6,1,3,6,0
746,37,39192.66,2,3,1,99,3,0
747,23,133262.1,2,3,1,3,3,0
748,59,117310.979016494,2,3,1,99,3,0
749,26,117310.979016494,2,3,1,1,3,0
750,42,150266.67,2,6,1,2,3,0
751,51,65798.28,2,3,1,99,3,0
752,37,53060.07,2,3,1,3,3,1
753,27,291264.39,2,3,1,1,3,0
754,41,113133.96,2,3,1,1,3,0
755,28,66789.48,2,3,1,3,3,0
756,26,60496.8,2,3,1,3,3,0
757,31,117310.979016494,0,3,1,99,3,0
758,42,116379.66,2,3,1,99,3,0
759,39,65711.07,2,3,1,1,3,0
760,27,85016.58,2,3,1,3,3,0
761,57,128703.39,2,3,1,1,3,0
762,24,117310.979016494,2,3,1,3,3,0
763,23,97885.08,2,3,1,99,3,0
764,47,185908.23,2,3,1,1,3,0
765,56,93282.48,2,6,1,3,3,0
766,49,54193.8,2,3,1,99,3,0
767,23,336642.21,2,3,1,2,3,0
768,37,117310.979016494,2,9,1,1,6,0
769,24,71125.86,2,3,1,3,3,0
770,26,86016.6,2,3,1,99,3,0
771,35,50366.46,2,3,1,1,3,0
772,41,29787.0,2,3,1,1,3,0
773,34,145861.5,2,3,1,1,3,1
774,37,152964.27,2,3,1,99,3,0
775,23,71883.39,2,3,1,3,3,0
776,33,109049.46,2,3,1,2,3,0
777,24,121594.56,2,3,1,3,3,0
778,60,60909.36,2,3,1,2,3,0
779,34,55760.88,2,3,1,1,3,0
780,47,81589.71,8,6,1,2,6,0
781,24,117310.979016494,2,3,1,99,3,0
782,33,117310.979016494,-999999,3,1,99,3,0
783,44,117008.19,2,3,1,1,3,0
784,23,117310.979016494,2,3,1,3,3,0
785,35,68109.27,2,9,1,1,6,0
786,29,117310.979016494,2,3,1,99,3,0
787,27,117310.979016494,2,3,1,3,3,0
788,38,117310.979016494,2,3,1,99,3,1
789,23,48044.01,2,3,1,3,3,0
790,55,117310.979016494,4,3,1,2,3,0
791,44,45634.38,2,3,1,1,3,0
792,23,33822.21,2,3,1,99,3,0
793,55,212122.23,2,3,1,99,3,0
794,24,77952.15,2,3,1,99,3,0
795,23,117310.979016494,2,3,1,3,3,0
796,23,125060.82,2,3,1,99,3,0
797,36,117310.979016494,2,3,1,99,3,0
798,37,117310.979016494,2,3,1,3,3,0
799,23,62760.99,2,3,1,1,3,0
800,34,79208.28,2,3,1,99,3,1
801,23,242310.72,2,3,1,3,3,0
802,51,71392.92,4,3,1,1,3,0
803,30,82428.81,2,3,1,3,3,0
804,55,117310.979016494,2,9,1,2,6,0
805,23,56154.66,2,3,1,3,3,0
806,23,85878.51,2,3,1,1,3,0
807,23,306766.05,2,3,1,99,3,0
808,25,63400.29,2,3,1,99,3,0
809,85,108964.86,2,6,1,2,3,0
810,23,83247.06,2,3,1,3,3,0
811,25,34571.97,2,3,1,3,3,0
812,53,71700.78,2,3,1,3,3,0
813,58,187696.74,2,3,1,2,3,0
814,36,52338.66,2,3,1,3,3,0
815,40,91879.2,2,3,1,1,3,0
816,31,117310.979016494,2,3,1,1,3,0
817,44,154497.0,2,3,1,2,3,0
818,22,36847.92,2,3,1,1,3,0
819,22,117310.979016494,2,3,1,0,3,0
820,28,81821.16,2,3,1,3,3,0
821,23,219672.66,2,3,1,99,3,0
822,53,161390.97,2,3,1,99,3,0
823,44,93003.27,2,3,1,3,3,0
824,22,124968.45,2,3,1,3,3,0
825,25,36710.88,2,3,1,3,3,0
826,23,328156.86,2,3,1,99,3,0
827,24,189880.17,2,3,1,3,3,0
828,40,39238.5,2,6,1,2,3,0
829,54,82524.78,2,3,1,99,3,1
830,23,95112.81,2,3,1,99,3,0
831,27,176493.84,2,3,1,3,3,0
832,27,117310.979016494,2,3,1,99,3,0
833,38,167954.88,2,3,1,99,3,0
834,47,100208.82,2,3,1,99,3,0
835,38,45189.33,2,3,1,99,3,0
836,39,185001.48,2,6,1,1,6,0
837,23,145795.2,2,3,1,3,3,0
838,41,61049.85,2,3,1,99,3,0
839,23,52844.76,2,3,1,99,3,0
840,41,128455.47,2,3,1,1,3,0
841,23,74972.4,2,3,1,99,3,0
842,25,183585.27,2,3,1,99,3,0
843,24,86907.78,2,3,1,99,3,0
844,22,67106.88,2,3,1,3,3,0
845,23,183754.08,2,3,1,99,3,0
846,48,174839.61,2,3,1,3,3,0
847,23,117310.979016494,2,3,1,3,3,0
848,41,50677.89,2,6,1,1,6,0
849,23,125411.1,2,3,1,3,3,0
850,23,231714.09,2,3,1,99,3,0
851,29,102960.33,2,3,1,3,3,0
852,43,63420.42,2,3,1,99,3,0
853,23,186713.04,2,3,1,99,3,0
854,31,46178.07,2,3,1,3,3,0
855,23,48449.13,2,3,1,99,3,0
856,23,117310.979016494,2,3,1,99,3,0
857,23,117310.979016494,2,3,1,99,3,0
858,31,279538.2,2,3,1,1,3,0
859,27,48921.69,2,3,1,3,3,0
860,17,101492.34,2,3,1,1,3,0
861,26,182463.63,2,3,1,99,3,0
862,23,56193.75,2,3,1,1,3,0
863,23,37711.83,2,3,1,3,3,0
864,22,117310.979016494,2,3,1,3,3,0
865,24,159045.36,2,3,1,99,3,0
866,23,103037.07,2,3,1,2,3,0
867,44,117310.979016494,13,3,1,3,3,0
868,68,201061.74,2,3,1,99,3,0
869,34,69650.7,2,3,1,1,3,0
870,75,53803.53,2,3,1,1,3,0
871,23,110500.41,2,3,1,99,3,0
872,23,117310.979016494,2,3,1,99,3,0
873,23,113841.0,2,3,1,3,3,0
874,27,117310.979016494,2,3,1,99,3,0
875,23,108623.07,2,3,1,3,3,0
876,53,200637.9,2,3,1,3,3,0
877,47,138056.91,2,3,1,99,3,0
878,23,117310.979016494,2,3,1,99,3,0
879,24,90896.49,2,3,1,99,3,0
880,23,211283.7,2,3,1,99,3,0
881,54,82076.58,2,3,1,2,3,0
882,43,58234.44,2,3,1,99,3,0
883,30,117310.979016494,2,3,1,1,3,0
884,25,181370.61,2,3,1,99,3,0
885,23,157273.26,2,3,1,99,3,0
886,23,52511.34,2,3,1,99,3,0
887,39,117310.979016494,2,3,1,99,3,0
888,40,62199.57,2,3,1,99,3,0
889,84,153112.44,2,6,1,2,6,0
890,26,117310.979016494,2,3,1,3,3,0
891,23,117310.979016494,2,3,1,99,3,0
892,94,117310.979016494,2,3,1,2,3,0
893,23,117310.979016494,2,3,1,3,3,0
894,22,106452.3,2,3,1,99,3,0
895,33,71580.12,2,3,1,3,3,0
896,25,117310.979016494,2,3,1,99,3,1
897,43,37394.85,2,3,1,1,3,1
898,79,57855.51,2,3,1,1,3,0
899,56,65828.82,2,3,1,99,3,0
900,23,77498.58,2,3,1,99,3,0
901,49,128361.6,2,3,1,3,3,0
902,65,85628.61,2,3,1,1,3,0
903,23,228619.89,2,3,1,99,3,0
904,23,157553.25,2,3,1,99,3,0
905,27,192611.91,2,3,1,1,3,0
906,24,65791.8,2,3,1,99,3,0
907,56,117310.979016494,2,6,1,2,6,0
908,24,121954.8,2,3,1,99,3,0
909,56,78226.59,2,3,1,1,3,0
910,23,117310.979016494,2,3,1,3,3,0
911,23,118704.81,2,3,1,1,3,0
912,23,365715.24,2,3,1,99,3,0
913,35,14034.69,2,3,1,3,3,0
914,73,46042.98,2,3,1,99,3,0
915,23,94565.34,2,3,1,99,3,0
916,36,51452.07,2,3,1,99,3,0
917,23,38008.77,2,3,1,99,3,0
918,57,117310.979016494,2,3,1,99,3,0
919,29,75700.62,2,3,1,3,3,0
920,41,53688.63,2,3,1,99,3,0
921,23,117310.979016494,2,3,1,99,3,0
922,23,674236.41,2,3,1,99,3,0
923,33,110254.35,2,3,1,1,3,0
924,30,37010.94,2,3,1,99,3,0
925,25,44966.88,2,3,1,3,3,0
926,23,89515.41,2,3,1,99,3,0
927,26,77874.66,2,3,1,3,3,0
928,58,203261.28,14,0,0,1,0,0
929,46,151078.83,2,3,1,2,3,0
930,25,51960.69,2,3,1,2,3,0
931,23,67836.99,2,3,1,99,3,0
932,23,71394.78,2,3,1,3,3,0
933,66,64032.75,2,3,1,99,3,0
934,30,209877.27,2,3,1,1,3,0
935,54,60179.7,2,3,1,99,3,1
936,32,51523.8,2,3,1,99,3,0
937,23,96891.3,2,3,1,99,3,0
938,23,89209.92,2,3,1,3,3,0
939,55,59774.55,2,6,1,1,6,0
940,23,117310.979016494,2,3,1,99,3,0
941,23,54814.62,2,3,1,99,3,0
942,36,76269.75,2,3,1,3,3,0
943,35,135458.01,2,3,1,99,3,0
944,27,117310.979016494,2,3,1,3,3,0
945,49,120721.17,2,3,1,1,3,0
946,44,194988.72,2,3,1,2,3,0
947,45,146730.27,2,3,1,1,3,0
948,30,102208.92,2,3,1,99,3,0
949,26,70279.32,2,6,1,1,6,0
950,24,140222.46,2,3,1,3,3,0
951,47,117761.97,2,3,1,99,3,0
952,23,117310.979016494,2,3,1,99,3,0
953,23,117310.979016494,2,3,1,99,3,0
954,30,55258.98,2,3,1,3,3,0
955,50,65853.03,2,9,1,2,6,0
956,33,129217.77,2,6,1,1,6,0
957,73,290627.79,2,6,1,3,3,0
958,23,574386.87,2,3,1,99,3,0
959,44,54526.62,2,3,1,99,3,0
960,33,90827.61,2,3,1,2,3,0
961,28,133370.1,2,3,1,99,3,0
962,23,85640.58,2,3,1,99,3,0
963,24,209717.58,2,3,1,3,3,0
964,24,226888.89,2,3,1,99,3,0
965,44,39151.53,2,6,1,3,6,0
966,23,132843.27,2,3,1,3,3,0
967,24,105445.05,2,3,1,99,3,0
968,23,200900.22,2,3,1,3,3,0
969,32,117310.979016494,2,3,1,99,3,0
970,38,117310.979016494,2,3,1,99,3,0
971,22,93090.42,2,3,1,3,3,0
972,22,117310.979016494,2,3,1,3,3,0
973,23,46765.89,2,3,1,99,3,0
974,23,27394.05,2,3,1,99,3,0
975,49,51951.33,148,0,0,99,0,0
976,35,65362.05,2,3,1,3,3,0
977,67,76975.14,2,3,1,1,3,0
978,23,117310.979016494,2,3,1,99,3,0
979,23,181680.84,2,3,1,99,3,0
980,23,165676.02,2,3,1,99,3,0
981,25,66877.65,2,3,1,3,3,0
982,48,117310.979016494,2,3,1,99,3,0
983,27,95919.96,2,3,1,1,3,0
984,47,117310.979016494,2,3,1,3,3,0
985,52,64224.63,2,6,1,3,3,0
986,24,117310.979016494,2,3,1,99,3,0
987,25,117310.979016494,2,3,1,3,3,0
988,24,59499.69,2,3,1,3,3,0
989,35,117310.979016494,5,3,1,2,3,0
990,23,41318.4,2,3,1,3,3,0
991,55,113861.19,2,6,1,1,6,0
992,31,60729.66,2,3,1,1,3,0
993,30,108467.07,2,3,1,99,3,0
994,28,203618.1,2,3,1,2,3,0
995,45,62226.93,2,3,1,99,3,1
996,48,97979.91,2,3,1,99,3,0
997,32,58450.71,2,3,1,1,3,0
998,25,181089.45,2,3,1,99,3,0
999,39,117310.979016494,2,3,1,3,3,0
1000,44,117310.979016494,2,9,1,3,6,0
1001,24,70581.42,2,3,1,3,3,0
1002,23,129929.16,2,3,1,99,3,0
1003,27,101574.06,2,3,1,1,3,0
1004,35,117310.979016494,2,3,1,1,3,0
1005,23,82321.65,2,3,1,3,3,0
1006,39,178357.62,2,3,1,99,3,0
1007,28,117310.979016494,2,3,1,1,3,0
1008,74,117310.979016494,2,3,1,99,3,0
1009,23,117310.979016494,2,3,1,99,3,0
1010,24,73434.54,2,3,1,2,3,0
1011,23,63525.51,2,3,1,99,3,0
1012,36,207608.64,2,3,1,1,3,0
1013,53,59070.12,2,6,1,2,6,0
1014,30,52071.78,2,3,1,3,3,0
1015,28,101697.21,2,3,1,1,3,0
1016,23,78907.71,2,3,1,99,3,0
1017,49,35010.24,2,3,1,1,3,0
1018,31,115539.81,2,3,1,2,3,0
1019,23,48767.49,2,3,1,99,3,0
1020,53,38271.09,2,3,1,2,3,0
1021,41,117310.979016494,2,3,1,99,3,0
1022,23,113866.65,2,3,1,99,3,0
1023,23,117310.979016494,2,3,1,99,3,0
1024,43,38272.44,2,3,1,99,3,1
1025,34,117310.979016494,2,3,1,3,3,0
1026,52,85065.57,2,3,1,2,3,0
1027,29,35509.77,2,3,1,1,3,0
1028,30,125798.97,2,3,1,2,3,0
1029,44,117310.979016494,11,3,1,1,3,0
1030,30,214948.77,2,3,1,99,3,0
1031,24,128521.2,2,3,1,99,3,0
1032,23,149636.61,2,3,1,3,3,0
1033,35,117310.979016494,2,3,1,3,3,1
1034,39,149129.67,2,3,1,99,3,0
1035,23,59558.58,2,3,1,3,3,0
1036,48,60885.39,15,3,1,1,3,0
1037,41,117310.979016494,2,3,1,1,3,0
1038,23,139725.96,2,3,1,3,3,0
1039,41,117310.979016494,2,6,1,2,3,0
1040,43,71599.59,2,3,1,99,3,0
1041,24,70635.18,2,3,1,99,3,0
1042,46,239831.67,2,3,1,99,3,0
1043,25,386783.31,2,3,1,99,3,0
1044,47,64889.34,2,3,1,1,3,0
1045,39,146255.43,2,3,1,2,3,0
1046,23,27577.14,2,3,1,99,3,0
1047,48,73814.07,2,3,1,1,3,0
1048,37,53785.14,2,3,1,99,3,0
1049,34,160807.53,2,6,1,1,6,0
1050,24,54041.76,2,3,1,2,3,0
1051,22,117310.979016494,2,3,1,0,3,0
1052,62,265019.55,2,3,1,3,3,0
1053,22,27443.1,2,3,1,3,3,0
1054,24,76692.06,2,3,1,3,3,0
1055,17,117310.979016494,2,3,1,99,3,0
1056,24,359923.77,2,3,1,99,3,0
1057,34,117310.979016494,2,3,1,1,3,0
1058,23,54996.51,2,3,1,3,3,0
1059,23,92935.53,2,3,1,3,3,0
1060,23,63071.28,2,3,1,99,3,0
1061,51,127642.38,2,6,1,2,3,0
1062,29,117310.979016494,2,3,1,99,3,0
1063,23,92854.02,2,3,1,2,3,0
1064,23,162486.54,2,3,1,99,3,0
1065,23,42503.19,2,3,1,2,3,0
1066,60,639067.77,2,3,1,1,3,0
1067,25,153064.5,2,3,1,3,3,0
1068,34,69234.03,2,3,1,99,3,0
1069,56,49943.22,2,3,1,3,3,0
1070,30,114909.66,2,3,1,99,3,0
1071,44,121968.39,2,3,1,1,3,0
1072,39,117310.979016494,2,3,1,99,3,0
1073,27,33927.18,2,3,1,99,3,0
1074,26,33331.89,2,3,1,99,3,0
1075,24,42012.12,2,3,1,3,3,0
1076,50,98308.29,2,3,1,1,3,0
1077,37,174355.77,2,3,1,1,3,0
1078,23,138101.94,2,3,1,2,3,0
1079,30,121773.99,2,3,1,99,3,0
1080,30,132323.97,2,3,1,3,3,0
1081,32,74402.46,0,3,1,99,3,0
1082,31,43378.71,2,3,1,3,3,0
1083,26,88689.96,2,3,1,2,3,0
1084,32,105326.79,2,3,1,99,3,0
1085,31,87249.66,2,3,1,3,3,0
1086,38,117310.979016494,2,6,1,2,6,0
1087,39,67029.66,2,3,1,99,3,0
1088,23,50764.29,2,3,1,1,3,0
1089,24,117310.979016494,2,3,1,3,3,0
1090,23,217161.84,2,3,1,99,3,0
1091,42,117310.979016494,122,3,1,1,3,0
1092,22,65815.86,2,3,1,0,3,0
1093,23,117310.979016494,2,3,1,99,3,0
1094,29,404998.71,2,3,1,99,3,0
1095,40,571962.3,2,3,1,3,3,0
1096,23,117310.979016494,2,3,1,99,3,0
1097,23,83074.62,2,3,1,99,3,0
1098,36,95142.42,2,3,1,1,3,0
1099,24,75555.3,2,3,1,99,3,0
1100,72,125603.85,2,3,1,2,3,0
1101,23,117310.979016494,2,3,1,3,3,0
1102,38,117310.979016494,2,3,1,99,3,0
1103,54,50231.28,2,3,1,99,3,0
1104,23,215082.12,2,3,1,3,3,0
1105,25,257012.46,2,3,1,99,3,0
1106,23,117310.979016494,2,3,1,99,3,0
1107,23,117310.979016494,2,3,1,99,3,0
1108,23,117310.979016494,2,3,1,99,3,0
1109,59,60307.68,2,6,1,3,3,0
1110,23,51412.8,2,3,1,99,3,0
1111,32,127056.63,2,3,1,3,3,0
1112,24,56057.79,2,3,1,2,3,0
1113,38,74097.09,2,3,1,1,3,0
1114,23,117310.979016494,2,3,1,99,3,0
1115,24,153767.67,2,3,1,3,3,0
1116,44,86704.83,2,3,1,1,3,0
1117,38,138702.81,2,3,1,99,3,0
1118,24,73566.12,2,3,1,99,3,0
1119,23,153242.91,2,3,1,1,3,0
1120,34,112279.26,2,3,1,1,3,0
1121,23,74062.71,2,3,1,3,3,0
1122,38,253612.89,2,3,1,99,3,0
1123,23,80751.51,2,3,1,99,3,0
1124,28,66025.62,2,3,1,99,3,0
1125,65,82863.9,2,3,1,3,3,0
1126,40,59181.03,2,6,1,1,6,0
1127,23,73178.79,2,3,1,99,3,0
1128,25,117310.979016494,2,3,1,99,3,0
1129,28,157878.54,2,3,1,99,3,0
1130,33,191548.83,2,3,1,3,3,0
1131,44,71515.74,2,3,1,2,3,0
1132,46,117310.979016494,2,3,1,99,3,0
1133,44,203324.67,2,3,1,99,3,0
1134,26,34338.36,2,3,1,3,3,0
1135,40,37157.64,2,3,1,2,3,0
1136,25,66818.61,2,3,1,3,3,0
1137,38,97649.91,2,3,1,99,3,0
1138,27,117310.979016494,2,3,1,99,3,0
1139,29,93398.37,2,3,1,3,3,0
1140,36,36023.7,2,3,1,2,3,0
1141,59,55202.37,2,3,1,2,3,0
1142,29,117310.979016494,2,3,1,99,3,0
1143,29,34448.73,2,3,1,3,3,0
1144,23,117310.979016494,2,3,1,1,3,0
1145,58,42621.39,2,3,1,99,3,0
1146,53,249957.03,2,0,0,3,0,0
1147,23,248897.88,2,3,1,99,3,0
1148,31,32664.96,2,3,1,1,3,0
1149,23,75978.27,2,3,1,99,3,0
1150,25,197402.61,2,3,1,1,3,0
1151,23,56614.89,2,3,1,2,3,0
1152,31,122989.32,2,3,1,1,3,1
1153,31,68807.79,2,3,1,2,3,0
1154,26,76379.1,2,3,1,99,3,0
1155,26,48783.81,2,6,1,1,6,0
1156,41,93006.15,2,3,1,2,3,0
1157,23,48508.23,2,3,1,3,3,0
1158,41,110338.38,2,3,1,99,3,0
1159,23,117310.979016494,2,3,1,2,3,0
1160,35,117310.979016494,2,3,1,99,3,0
1161,30,33770.1,2,3,1,3,3,1
1162,75,273084.99,2,3,1,99,3,0
1163,23,84487.98,2,3,1,1,3,0
1164,23,140119.17,2,3,1,2,3,0
1165,30,248207.22,2,3,1,2,3,0
1166,62,112351.11,2,6,1,3,6,0
1167,23,51098.67,2,3,1,3,3,0
1168,32,54792.54,2,3,1,2,3,0
1169,23,65445.57,2,3,1,99,3,0
1170,23,152329.62,2,3,1,99,3,0
1171,23,117310.979016494,2,3,1,3,3,0
1172,23,117310.979016494,2,3,1,99,3,0
1173,59,76778.04,2,6,1,3,6,0
1174,38,59412.87,2,3,1,99,3,1
1175,32,48467.73,2,3,1,3,3,0
1176,22,92297.64,2,3,1,0,3,0
1177,57,117310.979016494,2,3,1,1,3,0
1178,24,19242.21,2,3,1,99,3,0
1179,25,186370.8,2,3,1,99,3,0
1180,23,117310.979016494,2,3,1,3,3,0
1181,26,554040.18,2,3,1,99,3,0
1182,36,117310.979016494,2,3,1,99,3,0
1183,23,117310.979016494,2,3,1,1,3,0
1184,57,70853.4,2,3,1,1,3,0
1185,24,117310.979016494,2,3,1,3,3,0
1186,37,78073.74,2,3,1,1,3,0
1187,44,184027.98,2,9,1,2,6,0
1188,26,90942.69,2,3,1,2,3,0
1189,53,33184.02,2,3,1,99,3,0
1190,28,118652.94,2,3,1,3,3,0
1191,31,76772.37,2,3,1,99,3,0
1192,24,46677.36,2,3,1,99,3,0
1193,23,75804.0,2,3,1,3,3,0
1194,23,250990.56,2,3,1,3,3,0
1195,27,117310.979016494,2,3,1,3,3,0
1196,24,55586.7,2,3,1,2,3,0
1197,32,57256.77,2,3,1,1,3,0
1198,37,151653.99,2,6,1,1,6,0
1199,27,39204.36,2,3,1,3,3,0
1200,40,117310.979016494,2,6,1,1,6,0
1201,25,28993.11,2,3,1,3,3,0
1202,23,212643.18,2,3,1,99,3,0
1203,35,153664.14,2,3,1,99,3,0
1204,24,93691.02,2,3,1,1,3,0
1205,23,127301.88,2,3,1,99,3,0
1206,64,96978.21,2,3,1,2,3,0
1207,23,75021.84,8,3,1,3,3,0
1208,23,44053.05,2,3,1,3,3,0
1209,32,117310.979016494,2,3,1,99,3,0
1210,26,116539.83,2,3,1,3,3,0
1211,25,62578.14,2,3,1,3,3,0
1212,31,142273.11,2,3,1,1,3,0
1213,34,84654.96,2,3,1,1,3,0
1214,45,70286.07,2,3,1,99,3,0
1215,89,27275.61,2,3,1,3,3,0
1216,39,54939.06,2,3,1,99,3,0
1217,22,68816.4,2,3,1,0,3,0
1218,23,74697.15,2,3,1,99,3,0
1219,38,73418.37,22,0,0,99,0,0
1220,27,41363.25,2,3,1,3,3,0
1221,23,117310.979016494,2,3,1,3,3,0
1222,27,50082.99,2,3,1,99,3,0
1223,23,64159.47,2,3,1,3,3,0
1224,23,78087.54,2,3,1,3,3,0
1225,23,500725.35,2,3,1,99,3,0
1226,23,49790.64,2,3,1,99,3,0
1227,24,63979.23,2,3,1,99,3,0
1228,23,170598.87,2,3,1,99,3,0
1229,32,55184.43,2,3,1,2,3,0
1230,81,75998.67,2,3,1,99,3,0
1231,28,96375.21,2,3,1,99,3,0
1232,27,117310.979016494,2,3,1,3,3,0
1233,25,52212.78,2,3,1,99,3,0
1234,26,278868.9,2,3,1,3,3,0
1235,23,113856.57,2,3,1,3,3,0
1236,25,87864.63,2,3,1,3,3,0
1237,28,114977.49,2,3,1,99,3,0
1238,36,50932.32,2,3,1,1,3,0
1239,33,117310.979016494,2,3,1,2,3,0
1240,38,117310.979016494,2,9,1,3,6,0
1241,23,65191.77,2,3,1,2,3,0
1242,46,90196.02,2,3,1,3,3,0
1243,25,250604.46,2,3,1,99,3,0
1244,25,83255.07,2,3,1,2,3,0
1245,23,168897.24,2,3,1,99,3,0
1246,26,202277.67,2,3,1,99,3,0
1247,41,101041.68,2,3,1,2,3,0
1248,15,85313.91,2,3,1,3,3,0
1249,60,144039.75,2,3,1,99,3,1
1250,23,91214.4,2,3,1,1,3,0
1251,23,121273.59,2,3,1,1,3,0
1252,49,124585.11,2,3,1,1,3,0
1253,51,64106.91,2,3,1,2,3,0
1254,57,232394.61,2,6,1,1,6,0
1255,25,116561.22,2,3,1,3,3,0
1256,30,117310.979016494,2,3,1,2,3,0
1257,23,65675.04,2,3,1,99,3,0
1258,51,40762.26,2,6,1,3,3,0
1259,32,43512.63,2,3,1,99,3,0
1260,22,36030.87,2,3,1,0,3,0
1261,23,63855.69,2,3,1,99,3,0
1262,41,69099.54,2,3,1,2,3,0
1263,23,117310.979016494,2,3,1,3,3,0
1264,45,98500.05,9,0,0,1,0,0
1265,31,56306.97,2,3,1,1,3,0
1266,25,117310.979016494,2,3,1,3,3,0
1267,23,127141.5,2,3,1,3,3,0
1268,23,121113.87,2,3,1,3,3,0
1269,31,117310.979016494,2,3,1,99,3,0
1270,24,127354.5,2,3,1,3,3,0
1271,23,117310.979016494,2,3,1,99,3,0
1272,28,379634.58,2,3,1,3,3,0
1273,23,115424.07,2,3,1,99,3,0
1274,24,114278.16,2,3,1,99,3,0
1275,31,55980.54,2,3,1,1,3,0
1276,23,397108.44,2,3,1,99,3,0
1277,31,327377.1,2,3,1,2,3,0
1278,71,22003.59,2,3,1,99,3,0
1279,22,135958.71,2,3,1,3,3,0
1280,24,77346.21,2,3,1,3,3,0
1281,36,149676.06,2,3,1,99,3,1
1282,23,105094.47,2,3,1,99,3,0
1283,38,59464.47,2,6,1,3,6,0
1284,24,77335.98,2,3,1,1,3,0
1285,23,157223.22,2,3,1,99,3,0
1286,37,40260.78,2,3,1,1,3,1
1287,23,98274.12,2,3,1,99,3,0
1288,24,260561.88,2,3,1,99,3,0
1289,23,26435.7,2,3,1,1,3,0
1290,24,29276.34,2,3,1,3,3,0
